country_id,country,world_region,economic_organisation,income_groups,main_religion,year,population_male,population_female,income_per_person,life_expectancy,life_expectancy_female,life_expectancy_male,children_per_woman,newborn_mortality,child_mortality,school_years_men,school_years_women,hdi_human_development_index
brn,Brunei,east_asia_pacific,g77,high_income,muslim,2010,200662,187995,80553,77.08,78.447,75.142,1.84,4.6,10.5,,,0.846
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1960,113811,109473,951,41.69,35.053,34.019,6.67,,344.484,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1961,116632,112282,961,42.27,35.444,34.356,6.67,,338.87,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1962,119528,115172,972,42.86,35.869,34.735,6.67,,332.877,,,
btn,Bhutan,south_asia,g77,lower_middle_income,Eastern religions,1963,122572,118211,983,43.42,36.332,35.161,6.67,,326.504,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1964,125823,121505,995,44,36.831,35.634,6.67,,319.788,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1965,129359,125107,1006,44.61,37.364,36.152,6.67,,312.782,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1966,133182,129060,1018,45.28,37.927,36.705,6.67,,305.545,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1967,137287,133335,1029,46.02,38.511,37.278,6.67,,298.183,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1968,141676,137831,1041,46.84,39.105,37.86,6.67,,290.806,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1969,146344,142426,1053,47.76,39.7,38.442,6.67,,283.503,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1970,151281,147015,1065,48.77,40.285,39.015,6.67,,276.4,,,
btn,Bhutan,south_asia,g77,lower_middle_income,Eastern religions,1971,156473,151578,1056,49.4,40.846,39.573,6.67,,268,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1972,161906,156133,1031,49.94,41.383,40.118,6.68,,259.4,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1973,167574,160744,1009,50.41,41.898,40.658,6.69,,251,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1974,173467,165483,1024,50.85,42.399,41.197,6.69,,242.9,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1975,179562,170418,955,51.19,42.9,41.747,6.69,,234.6,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1976,185874,175581,1006,51.57,43.42,42.324,6.69,,226.5,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1977,192379,180941,1049,51.98,43.976,42.937,6.67,,218.6,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1978,198938,186442,1088,52.41,44.577,43.592,6.64,,210.6,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1979,205375,192011,1105,52.85,45.227,44.289,6.6,,203,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1980,211590,197590,1128,53.29,45.92,45.02,6.55,,195.5,,,
btn,Bhutan,south_asia,g77,lower_middle_income,Eastern religions,1981,217359,203025,1225,53.87,46.643,45.775,6.5,,188,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1982,222727,208322,1224,54.48,47.379,46.539,6.46,,180.5,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1983,228070,213772,1294,55.17,48.113,47.3,6.41,,173.3,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1984,233959,219760,1342,55.85,48.839,48.053,6.36,,166.2,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1985,240688,226490,1381,56.35,49.557,48.798,6.31,,159.3,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1986,248662,234297,1529,57.14,50.27,49.539,6.23,,152.5,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1987,257539,242891,1943,57.87,50.986,50.284,6.13,,146.1,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1988,266103,251167,1999,58.56,51.711,51.038,5.99,,139.7,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1989,272648,257600,2105,59.22,52.444,51.803,5.83,,133.5,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1990,276086,261198,2325,59.9,53.184,52.575,5.64,44,127.6,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1991,275884,261407,2316,60.46,53.926,53.349,5.43,42.9,121.9,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1992,272693,258831,2449,61.1,54.664,54.121,5.22,42,116.4,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1993,268121,255002,2537,61.7,55.4,54.89,5,40.8,111.2,,,
btn,Bhutan,south_asia,g77,lower_middle_income,Eastern religions,1994,264410,252090,2697,62.11,56.134,55.656,4.8,39.7,106,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1995,263227,251659,2897,62.9,56.877,56.429,4.6,38.5,101,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1996,265033,254242,3032,63.92,57.639,57.216,4.4,37.4,96,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1997,269404,259355,3138,64.43,58.427,58.025,4.2,36.2,91.1,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1998,275938,266214,3241,65.12,59.243,58.856,4,35.1,86.4,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,1999,283900,273637,3404,66.05,60.082,59.705,3.8,33.9,81.8,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,2000,292710,280699,3539,65.62,60.94,60.566,3.6,32.7,77.4,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,2001,302358,287236,3724,67.23,61.806,61.432,3.42,31.8,73.2,,,
btn,Bhutan,south_asia,g77,lower_middle_income,Eastern religions,2002,312900,293500,4009,67.97,62.668,62.289,3.24,30.7,69.2,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,2003,323874,299568,4199,68.51,63.509,63.123,3.09,29.8,65.3,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,2004,334680,305604,4329,69.09,64.316,63.923,2.95,28.8,61.5,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,2005,344888,311752,4522,69.56,65.073,64.676,2.84,27.7,57.9,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,2006,354265,317961,4720,70.17,65.766,65.374,2.73,26.6,54.5,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,2007,362827,324132,5446,70.72,66.394,66.016,2.64,25.5,51.3,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,2008,370726,330226,5592,71.28,66.96,66.604,2.55,24.4,48.2,,,
btn,Bhutan,south_asia,g77,lower_middle_income,Eastern religions,2009,378257,336199,5852,71.6,67.468,67.139,2.46,23.3,45.4,,,
btn,Bhutan,south_asia,g77,lower_middle_income,eastern religions,2010,385614,342031,6420,72.13,67.93,67.626,2.38,22.2,42.7,,,0.572
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,Christian,1960,250066,274485,972,52.12,52.428,48.757,6.62,,169.1,,,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1961,255581,281660,991,52.52,52.771,49.133,6.63,,163.7,,,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,Christian,1962,261665,289171,1004,52.88,53.102,49.496,6.65,,158.4,,,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1963,268327,297021,1021,53.25,53.424,49.85,6.67,,153.5,,,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1964,275565,305231,1041,53.62,53.745,50.199,6.68,,148.7,,,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1965,283383,313808,1058,53.99,54.077,50.554,6.69,40.1,143.9,,,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1966,291819,322792,1145,54.39,54.433,50.924,6.7,39,139.3,,,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1967,300941,332211,1244,54.85,54.824,51.318,6.7,37.8,134.7,,,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1968,310736,342109,1351,55.36,55.258,51.743,6.69,36.6,130.1,,,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,Christian,1969,321169,352471,1460,55.91,55.739,52.203,6.67,35.3,125.4,,,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1970,332258,363334,1572,56.53,56.272,52.702,6.65,34.2,120.7,1.3,1.1,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1971,343964,374679,1816,57.07,56.86,53.245,6.62,33.2,115.8,1.3,1.1,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1972,356304,386537,2324,57.69,57.493,53.822,6.58,32.4,110.8,1.4,1.2,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1973,369419,399093,2731,58.33,58.156,54.425,6.55,31.6,105.7,1.5,1.3,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1974,383504,412591,3163,58.93,58.838,55.044,6.51,31,100.6,1.5,1.3,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1975,398670,427171,2979,59.48,59.525,55.67,6.47,30.4,95.5,1.6,1.4,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,Christian,1976,414956,442899,3366,59.99,60.207,56.297,6.43,29.9,90.4,1.7,1.5,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1977,432256,459677,3309,60.42,60.871,56.916,6.39,29.4,85.5,1.7,1.6,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1978,450325,477256,3749,60.82,61.506,57.512,6.35,28.9,80.7,1.8,1.7,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1979,468856,495305,3935,61.19,62.097,58.073,6.29,28.5,76.1,1.9,1.7,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1980,487588,513568,4308,61.65,62.639,58.591,6.21,28.1,71.9,2,1.8,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1981,506429,531962,4538,62.13,63.134,59.065,6.11,27.8,68,2.1,1.9,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1982,525387,550494,4697,62.54,63.582,59.49,5.98,27.3,64.4,2.1,2,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1983,544415,569119,5245,63,63.976,59.854,5.83,26.9,61.1,2.2,2.1,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1984,563488,587801,5630,63.44,64.304,60.139,5.64,26.6,58.3,2.3,2.2,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,Christian,1985,582590,606518,5846,63.88,64.56,60.329,5.45,26.3,55.8,2.4,2.3,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1986,601639,625181,6090,64.31,64.745,60.413,5.24,26.1,53.9,2.5,2.4,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,Christian,1987,620568,643751,6420,64.66,64.845,60.378,5.04,26.1,52.5,2.6,2.6,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1988,639479,662350,7203,64.83,64.836,60.205,4.85,26.1,52,2.7,2.7,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1989,658522,681105,7890,64.81,64.687,59.872,4.69,26,52.4,2.8,2.8,
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1990,677774,700144,8110,64.41,64.323,59.322,4.54,25.9,53.9,2.9,2.9,0.585
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1991,697249,719482,8477,63.67,63.661,58.49,4.41,25.7,56.5,3,3.1,0.592
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1992,716843,738991,8490,62.41,62.681,57.373,4.29,25.4,59.7,3.1,3.2,0.59
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1993,736282,758410,8427,60.77,61.404,56.011,4.18,25.2,63.5,3.2,3.3,0.587
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1994,755202,777423,8517,58.72,59.889,54.469,4.06,25,67.6,3.4,3.5,0.581
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1995,773333,795760,8904,56.36,58.207,52.834,3.95,24.7,71.6,3.5,3.6,0.58
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1996,790649,813412,9217,54.05,56.451,51.205,3.84,24.4,75.2,3.6,3.8,0.575
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1997,807218,830418,9753,51.85,54.746,49.696,3.72,24.2,78.1,3.7,3.9,0.572
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1998,822976,846648,9635,49.79,53.224,48.418,3.61,24,80.3,3.8,4.1,0.564
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,1999,837900,861969,10379,48.08,51.99,47.457,3.49,23.9,83,4,4.2,0.559
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,Christian,2000,851999,876330,10411,46.67,51.163,46.906,3.39,24,83.7,4.1,4.4,0.56
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,Christian,2001,865242,889690,10279,45.76,50.833,46.831,3.29,24.3,82.7,4.2,4.5,0.558
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,2002,877766,902193,10749,45.22,50.985,47.195,3.19,24.7,81,4.3,4.7,0.567
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,2003,890017,914318,11095,45.29,51.58,47.936,3.11,25.1,78.6,4.5,4.9,0.58
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,2004,902625,926696,11239,46.1,52.579,49.001,3.04,25.4,75.6,4.6,5.1,0.593
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,2005,916027,939818,11583,47.75,53.926,50.303,2.99,25.5,69.8,4.7,5.3,0.61
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,2006,930405,953828,12363,49.52,55.539,51.741,2.95,25.5,64.2,4.8,5.4,0.63
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,2007,945717,968701,13175,51.13,57.305,53.214,2.92,25.3,62,5,5.6,0.646
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,2008,961881,984472,13768,52.77,59.11,54.638,2.9,25,60,5.1,5.8,0.661
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,christian,2009,978746,1001136,12499,54.89,60.868,55.961,2.89,24.6,56.6,5.3,6,0.669
bwa,Botswana,sub_saharan_africa,g77,upper_middle_income,Christian,2010,996189,1018675,13334,57.06,62.514,57.178,2.88,24.2,52.5,,,0.678
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1960,739360,764137,1426,41.43,38.094,34.948,5.84,,281.8,,,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1961,751923,777311,1451,41.95,38.525,35.344,5.87,,276.3,,,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1962,765321,791338,1383,42.5,38.966,35.75,5.89,,270.4,,,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1963,779553,806214,1350,43.05,39.426,36.174,5.91,,264.5,,,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1964,794607,821916,1343,43.64,39.911,36.62,5.93,,258.4,,,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1965,810434,838395,1322,44.28,40.433,37.1,5.94,,252,,,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1966,827129,855760,1284,44.95,41.005,37.623,5.95,,245.3,,,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1967,844656,873951,1305,45.7,41.63,38.191,5.95,,238.6,,,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1968,862678,892658,1286,46.49,42.308,38.803,5.95,,232.1,,,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1969,880770,911446,1321,47.35,43.035,39.457,5.95,,226,,,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1970,898651,930057,1346,48.26,43.808,40.152,5.95,,220.3,1.3,0.2,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1971,916211,948384,1274,48.31,44.622,40.887,5.95,57.8,214.7,1.3,0.3,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1972,933682,966645,1217,48.3,45.461,41.649,5.95,57.2,209.8,1.4,0.3,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1973,951538,985303,1244,48.35,46.306,42.421,5.95,56.6,205.3,1.4,0.3,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1974,970464,1005048,1181,48.37,47.14,43.184,5.95,55.9,201.2,1.5,0.3,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1975,991004,1026373,1170,48.43,47.946,43.919,5.95,55.2,197.3,1.6,0.3,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1976,1013134,1049273,1187,48.57,48.713,44.608,5.95,54.6,193.7,1.6,0.3,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1977,1036770,1073680,1249,48.82,49.432,45.239,5.95,54.1,190.5,1.7,0.4,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1978,1062267,1099977,1236,49.05,50.091,45.8,5.95,53.7,187.3,1.8,0.4,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1979,1089994,1128576,1134,49.28,50.676,46.281,5.95,53.1,184.5,1.9,0.4,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1980,1120134,1159689,1091,49.63,51.175,46.675,5.95,52.7,182.1,1.9,0.4,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1981,1153077,1193720,1077,49.91,51.579,46.981,5.96,52.5,180.1,2,0.5,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1982,1188507,1230335,1066,50.19,51.889,47.21,5.96,52.4,178.7,2.1,0.5,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1983,1225014,1268120,973,50.1,52.106,47.368,5.95,52.5,177.6,2.2,0.5,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1984,1260698,1305106,1008,50.05,52.227,47.459,5.95,52.7,176.8,2.3,0.6,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1985,1294244,1339989,987,49.98,52.25,47.482,5.94,52.7,176.2,2.4,0.6,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1986,1324963,1372018,980,49.83,52.173,47.434,5.93,52.7,175.5,2.4,0.6,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1987,1353436,1401808,931,49.65,52.001,47.317,5.91,52.4,174.9,2.5,0.7,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1988,1381281,1430962,922,49.05,51.744,47.136,5.88,52.1,174.4,2.6,0.7,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1989,1410849,1461817,927,48.64,51.41,46.897,5.85,51.7,174.1,2.7,0.8,
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1990,1443775,1496004,932,48.21,50.999,46.602,5.81,51.3,173.8,2.8,0.8,0.32
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1991,1480576,1534037,904,48.01,50.509,46.252,5.77,51,173.6,2.9,0.9,0.314
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1992,1520577,1575229,824,47.84,49.948,45.853,5.73,50.6,173.7,3,0.9,0.302
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1993,1562736,1618489,804,47.22,49.333,45.42,5.69,50.3,174.2,3.1,1,0.302
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1994,1605463,1662202,821,46.75,48.686,44.969,5.65,49.9,174.7,3.1,1,0.304
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1995,1647590,1705169,858,46.2,48.026,44.514,5.62,49.7,175,3.2,1.1,0.307
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1996,1688780,1747035,804,45.63,47.365,44.064,5.59,49.5,175.3,3.3,1.1,0.304
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1997,1729255,1788061,827,45.11,46.724,43.633,5.56,49.3,175.1,3.4,1.2,0.307
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1998,1769088,1828294,847,44.92,46.13,43.24,5.54,49.2,174.5,3.5,1.3,0.309
caf,Central African Republic,sub_saharan_africa,g77,low_income,,1999,1808545,1867967,858,44.7,45.617,42.908,5.52,49.1,173.5,3.6,1.3,0.312
caf,Central African Republic,sub_saharan_africa,g77,low_income,,2000,1847763,1907222,819,44.48,45.225,42.666,5.5,49,172.3,3.7,1.4,0.314
caf,Central African Republic,sub_saharan_africa,g77,low_income,,2001,1886442,1945757,839,44.4,44.99,42.537,5.48,48.9,170.7,3.8,1.5,0.315
caf,Central African Republic,sub_saharan_africa,g77,low_income,,2002,1924308,1983315,852,44.52,44.922,42.529,5.46,48.7,169,3.9,1.5,0.316
caf,Central African Republic,sub_saharan_africa,g77,low_income,,2003,1961524,2020144,791,44.63,45.024,42.645,5.44,48.5,167.2,4,1.6,0.315
caf,Central African Republic,sub_saharan_africa,g77,low_income,,2004,1998361,2056661,824,44.77,45.291,42.883,5.41,48.4,165.3,4.1,1.7,0.319
caf,Central African Republic,sub_saharan_africa,g77,low_income,,2005,2034901,2093008,816,45.02,45.71,43.236,5.38,48.1,163.5,4.2,1.8,0.323
caf,Central African Republic,sub_saharan_africa,g77,low_income,,2006,2071823,2129934,840,45.32,46.257,43.692,5.35,47.9,161.2,4.3,1.9,0.33
caf,Central African Republic,sub_saharan_africa,g77,low_income,,2007,2108768,2167034,864,45.73,46.893,44.225,5.32,47.8,159,4.4,1.9,0.338
caf,Central African Republic,sub_saharan_africa,g77,low_income,,2008,2143407,2201974,867,46.34,47.584,44.81,5.29,47.4,156.2,4.5,2,0.345
caf,Central African Republic,sub_saharan_africa,g77,low_income,,2009,2172663,2231569,870,46.96,48.308,45.432,5.25,47,152.7,4.6,2.1,0.352
caf,Central African Republic,sub_saharan_africa,g77,low_income,,2010,2194630,2253891,888,47.48,49.057,46.081,5.22,46.4,148.9,,,0.361
can,Canada,america,oecd,high_income,christian,1960,9061425,8855803,14450,71.13,74.014,68.129,3.88,,32.6,,,
can,Canada,america,oecd,high_income,christian,1961,9247561,9056823,14582,71.36,74.267,68.274,3.81,,31.6,,,
can,Canada,america,oecd,high_income,christian,1962,9419700,9248863,15316,71.39,74.509,68.408,3.7,,30.5,,,
can,Canada,america,oecd,high_income,christian,1963,9582502,9434157,15794,71.4,74.742,68.531,3.56,,29.4,,,
can,Canada,america,oecd,high_income,christian,1964,9742920,9616254,16509,71.79,74.968,68.644,3.38,,28.3,,,
